,hhid,Name
19535,3316363,Sokoto
19536,3316364,Sokoto
19537,3316365,Sokoto
19538,3316366,Sokoto
19539,3316367,Sokoto
19540,3316368,Sokoto
19541,3316369,Sokoto
19542,3316370,Sokoto
19543,3316541,Sokoto
19544,3316542,Sokoto
19545,3316543,Sokoto
19546,3316544,Sokoto
19547,3316545,Sokoto
19548,3316546,Sokoto
19549,3316547,Sokoto
19550,3316548,Sokoto
19551,3316549,Sokoto
19552,3316550,Sokoto
19553,3316712,Sokoto
19554,3317371,Sokoto
19555,3317372,Sokoto
19556,3317373,Sokoto
19557,3317374,Sokoto
19558,3317375,Sokoto
19559,3317376,Sokoto
19560,3317377,Sokoto
19561,3317378,Sokoto
19562,3317379,Sokoto
19563,3317380,Sokoto
19564,3317381,Sokoto
19565,3317382,Sokoto
19566,3317383,Sokoto
19567,3317384,Sokoto
19568,3317385,Sokoto
19569,3317386,Sokoto
19570,3317387,Sokoto
19571,3317388,Sokoto
19572,3317389,Sokoto
19573,3317390,Sokoto
19574,3318091,Sokoto
19575,3318092,Sokoto
19576,3318093,Sokoto
19577,3318094,Sokoto
19578,3318095,Sokoto
19579,3318096,Sokoto
19580,3318097,Sokoto
19581,3318098,Sokoto
19582,3318099,Sokoto
19583,3318100,Sokoto
19584,3318391,Sokoto
19585,3318392,Sokoto
19586,3318393,Sokoto
19587,3318394,Sokoto
19588,3318395,Sokoto
19589,3318396,Sokoto
19590,3318397,Sokoto
19591,3318398,Sokoto
19592,3318399,Sokoto
19593,3318400,Sokoto
19594,3318401,Sokoto
19595,3318402,Sokoto
19596,3318403,Sokoto
19597,3318404,Sokoto
19598,3318405,Sokoto
19599,3318406,Sokoto
19600,3318407,Sokoto
19601,3318408,Sokoto
19602,3318409,Sokoto
19603,3318410,Sokoto
19604,3318411,Sokoto
19605,3318412,Sokoto
19606,3318413,Sokoto
19607,3318414,Sokoto
19608,3318415,Sokoto
19609,3318416,Sokoto
19610,3318417,Sokoto
19611,3318418,Sokoto
19612,3318419,Sokoto
19613,3318420,Sokoto
19614,3319101,Sokoto
19615,3319102,Sokoto
19616,3319103,Sokoto
19617,3319104,Sokoto
19618,3319105,Sokoto
19619,3319106,Sokoto
19620,3319107,Sokoto
19621,3319108,Sokoto
19622,3319109,Sokoto
19623,3319110,Sokoto
19624,3319111,Sokoto
19625,3319112,Sokoto
19626,3319113,Sokoto
19627,3319114,Sokoto
19628,3319115,Sokoto
19629,3319116,Sokoto
19630,3319117,Sokoto
19631,3319118,Sokoto
19632,3319119,Sokoto
19633,3319120,Sokoto
19634,3319281,Sokoto
19635,3319282,Sokoto
19636,3319283,Sokoto
19637,3319284,Sokoto
19638,3319285,Sokoto
19639,3319286,Sokoto
19640,3319287,Sokoto
19641,3319288,Sokoto
19642,3319289,Sokoto
19643,3319290,Sokoto
19644,3320291,Sokoto
19645,3320292,Sokoto
19646,3320293,Sokoto
19647,3320294,Sokoto
19648,3320295,Sokoto
19649,3320296,Sokoto
19650,3320297,Sokoto
19651,3320298,Sokoto
19652,3320299,Sokoto
19653,3320300,Sokoto
19654,3321121,Sokoto
19655,3321122,Sokoto
19656,3321123,Sokoto
19657,3321124,Sokoto
19658,3321125,Sokoto
19659,3321126,Sokoto
19660,3321128,Sokoto
19661,3321130,Sokoto
19662,3321131,Sokoto
19663,3321132,Sokoto
19664,3321135,Sokoto
19665,3321136,Sokoto
19666,3321137,Sokoto
19667,3321138,Sokoto
19668,3321139,Sokoto
19669,3321140,Sokoto
19670,3321421,Sokoto
19671,3321422,Sokoto
19672,3321423,Sokoto
19673,3321424,Sokoto
19674,3321425,Sokoto
19675,3321426,Sokoto
19676,3321427,Sokoto
19677,3321428,Sokoto
19678,3321429,Sokoto
19679,3321430,Sokoto
19680,3321551,Sokoto
19681,3321552,Sokoto
19682,3321553,Sokoto
19683,3321554,Sokoto
19684,3321555,Sokoto
19685,3321556,Sokoto
19686,3321557,Sokoto
19687,3321558,Sokoto
19688,3321559,Sokoto
19689,3321560,Sokoto
19690,3321651,Sokoto
19691,3321652,Sokoto
19692,3321655,Sokoto
19693,3321656,Sokoto
19694,3322141,Sokoto
19695,3322142,Sokoto
19696,3322143,Sokoto
19697,3322144,Sokoto
19698,3322145,Sokoto
19699,3322146,Sokoto
19700,3322147,Sokoto
19701,3322148,Sokoto
19702,3322149,Sokoto
19703,3322150,Sokoto
19704,3322431,Sokoto
19705,3322432,Sokoto
19706,3322433,Sokoto
19707,3322434,Sokoto
19708,3322435,Sokoto
19709,3322436,Sokoto
19710,3322437,Sokoto
19711,3322438,Sokoto
19712,3322439,Sokoto
19713,3322440,Sokoto
19714,3323441,Sokoto
19715,3323442,Sokoto
19716,3323443,Sokoto
19717,3323444,Sokoto
19718,3323445,Sokoto
19719,3323446,Sokoto
19720,3323447,Sokoto
19721,3323448,Sokoto
19722,3323449,Sokoto
19723,3323450,Sokoto
19724,3401001,Taraba
19725,3401002,Taraba
19726,3401003,Taraba
19727,3401004,Taraba
19728,3401005,Taraba
19729,3401006,Taraba
19730,3401007,Taraba
19731,3401008,Taraba
19732,3401009,Taraba
19733,3401010,Taraba
19734,3401151,Taraba
19735,3401152,Taraba
19736,3401153,Taraba
19737,3401154,Taraba
19738,3401155,Taraba
19739,3401156,Taraba
19740,3401157,Taraba
19741,3401158,Taraba
19742,3401159,Taraba
19743,3401160,Taraba
19744,3401301,Taraba
19745,3401302,Taraba
19746,3401303,Taraba
19747,3401304,Taraba
19748,3401305,Taraba
19749,3401306,Taraba
19750,3401307,Taraba
19751,3401308,Taraba
19752,3401309,Taraba
19753,3401310,Taraba
19754,3402011,Taraba
19755,3402012,Taraba
19756,3402013,Taraba
19757,3402014,Taraba
19758,3402015,Taraba
19759,3402016,Taraba
19760,3402017,Taraba
19761,3402018,Taraba
19762,3402019,Taraba
19763,3402020,Taraba
19764,3402021,Taraba
19765,3402022,Taraba
19766,3402023,Taraba
19767,3402024,Taraba
19768,3402025,Taraba
19769,3402026,Taraba
19770,3402027,Taraba
19771,3402028,Taraba
19772,3402029,Taraba
19773,3402030,Taraba
19774,3402161,Taraba
19775,3402162,Taraba
19776,3402163,Taraba
19777,3402164,Taraba
19778,3402165,Taraba
19779,3402166,Taraba
19780,3402167,Taraba
19781,3402168,Taraba
19782,3402169,Taraba
19783,3402170,Taraba
19784,3402171,Taraba
19785,3402172,Taraba
19786,3402173,Taraba
19787,3402174,Taraba
19788,3402175,Taraba
19789,3402176,Taraba
19790,3402177,Taraba
19791,3402178,Taraba
19792,3402179,Taraba
19793,3402180,Taraba
19794,3402181,Taraba
19795,3402182,Taraba
19796,3402183,Taraba
19797,3402184,Taraba
19798,3402185,Taraba
19799,3402186,Taraba
19800,3402187,Taraba
19801,3402188,Taraba
19802,3402189,Taraba
19803,3402190,Taraba
19804,3402311,Taraba
19805,3402312,Taraba
19806,3402313,Taraba
19807,3402314,Taraba
19808,3402315,Taraba
19809,3402316,Taraba
19810,3402317,Taraba
19811,3402318,Taraba
19812,3402319,Taraba
19813,3402320,Taraba
19814,3402609,Taraba
19815,3403191,Taraba
19816,3403192,Taraba
19817,3403193,Taraba
19818,3403194,Taraba
19819,3403195,Taraba
19820,3403196,Taraba
19821,3403197,Taraba
19822,3403198,Taraba
19823,3403199,Taraba
19824,3403200,Taraba
19825,3404031,Taraba
19826,3404032,Taraba
19827,3404033,Taraba
19828,3404034,Taraba
19829,3404035,Taraba
19830,3404036,Taraba
19831,3404037,Taraba
19832,3404038,Taraba
19833,3404039,Taraba
19834,3404040,Taraba
19835,3404451,Taraba
19836,3404452,Taraba
19837,3404453,Taraba
19838,3404454,Taraba
19839,3404455,Taraba
19840,3404456,Taraba
19841,3404457,Taraba
19842,3404458,Taraba
19843,3404459,Taraba
19844,3404460,Taraba
19845,3404531,Taraba
19846,3404532,Taraba
19847,3404533,Taraba
19848,3404534,Taraba
19849,3404535,Taraba
19850,3404536,Taraba
19851,3404537,Taraba
19852,3404538,Taraba
19853,3404539,Taraba
19854,3404540,Taraba
19855,3404541,Taraba
19856,3404542,Taraba
19857,3404543,Taraba
19858,3404544,Taraba
19859,3404545,Taraba
19860,3404546,Taraba
19861,3404547,Taraba
19862,3404548,Taraba
19863,3404549,Taraba
19864,3404550,Taraba
19865,3404551,Taraba
19866,3404552,Taraba
19867,3404553,Taraba
19868,3404554,Taraba
19869,3404555,Taraba
19870,3404556,Taraba
19871,3404557,Taraba
19872,3404558,Taraba
19873,3404559,Taraba
19874,3404560,Taraba
19875,3405041,Taraba
19876,3405042,Taraba
19877,3405043,Taraba
19878,3405044,Taraba
19879,3405045,Taraba
19880,3405046,Taraba
19881,3405047,Taraba
19882,3405048,Taraba
19883,3405049,Taraba
19884,3405050,Taraba
19885,3405051,Taraba
19886,3405052,Taraba
19887,3405053,Taraba
19888,3405054,Taraba
19889,3405055,Taraba
19890,3405056,Taraba
19891,3405057,Taraba
19892,3405058,Taraba
19893,3405059,Taraba
19894,3405060,Taraba
19895,3405201,Taraba
19896,3405202,Taraba
19897,3405203,Taraba
19898,3405204,Taraba
19899,3405205,Taraba
19900,3405206,Taraba
19901,3405207,Taraba
19902,3405208,Taraba
19903,3405209,Taraba
19904,3405210,Taraba
19905,3405211,Taraba
19906,3405212,Taraba
19907,3405213,Taraba
19908,3405214,Taraba
19909,3405215,Taraba
19910,3405216,Taraba
19911,3405217,Taraba
19912,3405218,Taraba
19913,3405219,Taraba
19914,3405220,Taraba
19915,3405221,Taraba
19916,3405222,Taraba
19917,3405223,Taraba
19918,3405224,Taraba
19919,3405225,Taraba
19920,3405226,Taraba
19921,3405227,Taraba
19922,3405228,Taraba
19923,3405229,Taraba
19924,3405230,Taraba
19925,3405321,Taraba
19926,3405322,Taraba
19927,3405323,Taraba
19928,3405324,Taraba
19929,3405325,Taraba
19930,3405326,Taraba
19931,3405327,Taraba
19932,3405328,Taraba
19933,3405329,Taraba
19934,3405330,Taraba
19935,3405461,Taraba
19936,3405462,Taraba
19937,3405463,Taraba
19938,3405464,Taraba
19939,3405465,Taraba
19940,3405466,Taraba
19941,3405467,Taraba
19942,3405468,Taraba
19943,3405469,Taraba
19944,3405470,Taraba
19945,3406331,Taraba
19946,3406332,Taraba
19947,3406333,Taraba
19948,3406334,Taraba
19949,3406335,Taraba
19950,3406336,Taraba
19951,3406337,Taraba
19952,3406338,Taraba
19953,3406339,Taraba
19954,3406340,Taraba
19955,3406341,Taraba
19956,3406342,Taraba
19957,3406343,Taraba
19958,3406344,Taraba
19959,3406345,Taraba
19960,3406346,Taraba
19961,3406347,Taraba
19962,3406348,Taraba
19963,3406349,Taraba
19964,3406350,Taraba
19965,3407231,Taraba
19966,3407232,Taraba
19967,3407233,Taraba
19968,3407234,Taraba
19969,3407235,Taraba
19970,3407237,Taraba
19971,3407238,Taraba
19972,3407239,Taraba
19973,3407240,Taraba
19974,3407241,Taraba
19975,3407242,Taraba
19976,3407243,Taraba
19977,3407244,Taraba
19978,3407245,Taraba
19979,3407246,Taraba
19980,3407247,Taraba
19981,3407248,Taraba
19982,3407249,Taraba
19983,3407250,Taraba
19984,3407471,Taraba
19985,3407472,Taraba
19986,3407473,Taraba
19987,3407474,Taraba
19988,3407475,Taraba
19989,3407476,Taraba
19990,3407477,Taraba
19991,3407478,Taraba
19992,3407479,Taraba
19993,3407696,Taraba
19994,3407792,Taraba
19995,3408061,Taraba
19996,3408062,Taraba
19997,3408063,Taraba
19998,3408064,Taraba
19999,3408065,Taraba
20000,3408066,Taraba
20001,3408067,Taraba
20002,3408068,Taraba
20003,3408069,Taraba
20004,3408070,Taraba
20005,3408251,Taraba
20006,3408252,Taraba
20007,3408253,Taraba
20008,3408254,Taraba
20009,3408255,Taraba
20010,3408256,Taraba
20011,3408257,Taraba
20012,3408258,Taraba
20013,3408259,Taraba
20014,3408260,Taraba
20015,3408301,Taraba
20016,3408302,Taraba
20017,3408303,Taraba
20018,3408304,Taraba
20019,3408305,Taraba
20020,3408306,Taraba
20021,3408307,Taraba
20022,3408308,Taraba
20023,3408309,Taraba
20024,3408310,Taraba
20025,3408351,Taraba
20026,3408352,Taraba
20027,3408353,Taraba
20028,3408354,Taraba
20029,3408355,Taraba
20030,3408356,Taraba
20031,3408357,Taraba
20032,3408358,Taraba
20033,3408359,Taraba
20034,3408360,Taraba
20035,3408361,Taraba
20036,3408362,Taraba
20037,3408363,Taraba
20038,3408364,Taraba
20039,3408365,Taraba
20040,3408366,Taraba
20041,3408367,Taraba
20042,3408368,Taraba
20043,3408369,Taraba
20044,3408370,Taraba
20045,3408481,Taraba
20046,3408482,Taraba
20047,3408483,Taraba
20048,3408484,Taraba
20049,3408485,Taraba
20050,3408486,Taraba
20051,3408487,Taraba
20052,3408488,Taraba
20053,3408489,Taraba
20054,3408490,Taraba
20055,3408561,Taraba
20056,3408562,Taraba
20057,3408563,Taraba
20058,3408564,Taraba
20059,3408565,Taraba
20060,3408566,Taraba
20061,3408567,Taraba
20062,3408568,Taraba
20063,3408569,Taraba
20064,3408570,Taraba
20065,3409071,Taraba
20066,3409072,Taraba
20067,3409073,Taraba
20068,3409074,Taraba
20069,3409075,Taraba
20070,3409076,Taraba
20071,3409077,Taraba
20072,3409078,Taraba
20073,3409079,Taraba
20074,3409080,Taraba
20075,3409081,Taraba
20076,3409082,Taraba
20077,3409083,Taraba
20078,3409084,Taraba
20079,3409085,Taraba
20080,3409086,Taraba
20081,3409087,Taraba
20082,3409088,Taraba
20083,3409089,Taraba
20084,3409090,Taraba
20085,3409261,Taraba
20086,3409262,Taraba
20087,3409263,Taraba
20088,3409264,Taraba
20089,3409265,Taraba
20090,3409266,Taraba
20091,3409267,Taraba
20092,3409268,Taraba
20093,3409269,Taraba
20094,3409270,Taraba
20095,3409371,Taraba
20096,3409372,Taraba
20097,3409373,Taraba
20098,3409374,Taraba
20099,3409375,Taraba
20100,3409376,Taraba
20101,3409377,Taraba
20102,3409378,Taraba
20103,3409379,Taraba
20104,3409380,Taraba
20105,3409491,Taraba
20106,3409492,Taraba
20107,3409493,Taraba
20108,3409494,Taraba
20109,3409495,Taraba
20110,3409496,Taraba
20111,3409497,Taraba
20112,3409498,Taraba
20113,3409499,Taraba
20114,3409500,Taraba
20115,3410091,Taraba
20116,3410092,Taraba
20117,3410093,Taraba
20118,3410094,Taraba
20119,3410095,Taraba
20120,3410096,Taraba
20121,3410097,Taraba
20122,3410098,Taraba
20123,3410099,Taraba
20124,3410100,Taraba
20125,3410101,Taraba
20126,3410102,Taraba
20127,3410103,Taraba
20128,3410104,Taraba
20129,3410105,Taraba
20130,3410106,Taraba
20131,3410107,Taraba
20132,3410108,Taraba
20133,3410109,Taraba
20134,3410110,Taraba
20135,3411111,Taraba
20136,3411112,Taraba
20137,3411113,Taraba
20138,3411114,Taraba
20139,3411115,Taraba
20140,3411116,Taraba
20141,3411117,Taraba
20142,3411118,Taraba
20143,3411119,Taraba
20144,3411120,Taraba
20145,3411121,Taraba
20146,3411122,Taraba
20147,3411123,Taraba
20148,3411124,Taraba
20149,3411125,Taraba
20150,3411126,Taraba
20151,3411127,Taraba
20152,3411128,Taraba
20153,3411129,Taraba
20154,3411130,Taraba
20155,3411271,Taraba
20156,3411272,Taraba
20157,3411273,Taraba
20158,3411274,Taraba
20159,3411275,Taraba
20160,3411276,Taraba
20161,3411277,Taraba
20162,3411278,Taraba
20163,3411279,Taraba
20164,3411571,Taraba
20165,3411572,Taraba
20166,3411573,Taraba
20167,3411574,Taraba
20168,3411575,Taraba
20169,3411576,Taraba
20170,3411577,Taraba
20171,3411578,Taraba
20172,3411579,Taraba
20173,3411580,Taraba
20174,3411581,Taraba
20175,3411582,Taraba
20176,3411583,Taraba
20177,3411584,Taraba
20178,3411585,Taraba
20179,3411586,Taraba
20180,3411587,Taraba
20181,3411588,Taraba
20182,3411589,Taraba
20183,3411590,Taraba
20184,3411591,Taraba
20185,3411592,Taraba
20186,3411593,Taraba
20187,3411594,Taraba
20188,3411595,Taraba
20189,3411596,Taraba
20190,3411597,Taraba
20191,3411598,Taraba
20192,3411599,Taraba
20193,3411600,Taraba
20194,3412131,Taraba
20195,3412132,Taraba
20196,3412133,Taraba
20197,3412134,Taraba
20198,3412136,Taraba
20199,3412137,Taraba
20200,3412138,Taraba
20201,3412139,Taraba
20202,3412140,Taraba
20203,3412381,Taraba
20204,3412382,Taraba
20205,3412383,Taraba
20206,3412384,Taraba
20207,3412385,Taraba
20208,3412386,Taraba
20209,3412387,Taraba
20210,3412388,Taraba
20211,3412389,Taraba
20212,3412390,Taraba
20213,3412656,Taraba
20214,3413501,Taraba
20215,3413502,Taraba
20216,3413503,Taraba
20217,3413504,Taraba
20218,3413505,Taraba
20219,3413506,Taraba
20220,3413507,Taraba
20221,3413508,Taraba
20222,3413509,Taraba
20223,3413510,Taraba
20224,3414281,Taraba
20225,3414282,Taraba
20226,3414283,Taraba
20227,3414284,Taraba
20228,3414285,Taraba
20229,3414286,Taraba
20230,3414287,Taraba
20231,3414288,Taraba
20232,3414289,Taraba
20233,3414290,Taraba
20234,3414401,Taraba
20235,3414402,Taraba
20236,3414403,Taraba
20237,3414404,Taraba
20238,3414405,Taraba
20239,3414406,Taraba
20240,3414407,Taraba
20241,3414408,Taraba
20242,3414409,Taraba
20243,3414410,Taraba
20244,3414411,Taraba
20245,3414412,Taraba
20246,3414413,Taraba
20247,3414414,Taraba
20248,3414415,Taraba
20249,3414416,Taraba
20250,3414417,Taraba
20251,3414418,Taraba
20252,3414419,Taraba
20253,3414420,Taraba
20254,3414421,Taraba
20255,3414422,Taraba
20256,3414423,Taraba
20257,3414424,Taraba
20258,3414425,Taraba
20259,3414426,Taraba
20260,3414427,Taraba
20261,3414428,Taraba
20262,3414429,Taraba
20263,3414430,Taraba
20264,3415291,Taraba
20265,3415292,Taraba
20266,3415293,Taraba
20267,3415294,Taraba
20268,3415295,Taraba
20269,3415296,Taraba
20270,3415297,Taraba
20271,3415298,Taraba
20272,3415299,Taraba
20273,3415300,Taraba
20274,3415431,Taraba
20275,3415432,Taraba
20276,3415433,Taraba
20277,3415434,Taraba
20278,3415435,Taraba
20279,3415436,Taraba
20280,3415437,Taraba
20281,3415438,Taraba
20282,3415439,Taraba
20283,3415440,Taraba
20284,3416141,Taraba
20285,3416142,Taraba
20286,3416143,Taraba
20287,3416144,Taraba
20288,3416145,Taraba
20289,3416146,Taraba
20290,3416147,Taraba
20291,3416148,Taraba
20292,3416149,Taraba
20293,3416150,Taraba
20294,3416441,Taraba
20295,3416442,Taraba
20296,3416443,Taraba
20297,3416444,Taraba
20298,3416445,Taraba
20299,3416446,Taraba
20300,3416447,Taraba
20301,3416448,Taraba
20302,3416449,Taraba
20303,3416450,Taraba
20304,3416511,Taraba
20305,3416512,Taraba
20306,3416513,Taraba
20307,3416514,Taraba
20308,3416515,Taraba
20309,3416516,Taraba
20310,3416517,Taraba
20311,3416518,Taraba
20312,3416519,Taraba
20313,3416520,Taraba
20314,3416521,Taraba
20315,3416522,Taraba
20316,3416523,Taraba
20317,3416524,Taraba
20318,3416525,Taraba
20319,3416526,Taraba
20320,3416527,Taraba
20321,3416528,Taraba
20322,3416529,Taraba
20323,3416530,Taraba
20324,3501301,Yobe
20325,3501302,Yobe
20326,3501303,Yobe
20327,3501304,Yobe
20328,3501305,Yobe
20329,3501306,Yobe
20330,3501307,Yobe
20331,3501308,Yobe
20332,3501309,Yobe
20333,3501310,Yobe
20334,3501311,Yobe
20335,3501312,Yobe
20336,3501313,Yobe
20337,3501314,Yobe
20338,3501315,Yobe
20339,3501316,Yobe
20340,3501317,Yobe
20341,3501318,Yobe
20342,3501319,Yobe
20343,3501320,Yobe
20344,3501321,Yobe
20345,3501322,Yobe
20346,3501323,Yobe
20347,3501324,Yobe
20348,3501325,Yobe
20349,3501326,Yobe
20350,3501327,Yobe
20351,3501328,Yobe
20352,3501329,Yobe
20353,3501330,Yobe
20354,3502331,Yobe
20355,3502332,Yobe
20356,3502333,Yobe
20357,3502334,Yobe
20358,3502335,Yobe
20359,3502336,Yobe
20360,3502337,Yobe
20361,3502338,Yobe
20362,3502339,Yobe
20363,3502340,Yobe
20364,3502451,Yobe
20365,3502452,Yobe
20366,3502453,Yobe
20367,3502454,Yobe
20368,3502455,Yobe
20369,3502456,Yobe
20370,3502457,Yobe
20371,3502458,Yobe
20372,3502459,Yobe
20373,3502460,Yobe
20374,3502461,Yobe
20375,3502462,Yobe
20376,3502463,Yobe
20377,3502464,Yobe
20378,3502465,Yobe
20379,3502466,Yobe
20380,3502467,Yobe
20381,3502468,Yobe
20382,3502469,Yobe
20383,3502470,Yobe
20384,3503151,Yobe
20385,3503152,Yobe
20386,3503153,Yobe
20387,3503154,Yobe
20388,3503155,Yobe
20389,3503156,Yobe
20390,3503157,Yobe
20391,3503158,Yobe
20392,3503159,Yobe
20393,3503160,Yobe
20394,3503161,Yobe
20395,3503162,Yobe
20396,3503163,Yobe
20397,3503164,Yobe
20398,3503165,Yobe
20399,3503166,Yobe
20400,3503167,Yobe
20401,3503168,Yobe
20402,3503169,Yobe
20403,3503170,Yobe
20404,3503341,Yobe
20405,3503342,Yobe
20406,3503343,Yobe
20407,3503344,Yobe
20408,3503345,Yobe
20409,3503346,Yobe
20410,3503347,Yobe
20411,3503348,Yobe
20412,3503349,Yobe
20413,3503350,Yobe
20414,3503471,Yobe
20415,3503472,Yobe
20416,3503473,Yobe
20417,3503474,Yobe
20418,3503475,Yobe
20419,3503476,Yobe
20420,3503477,Yobe
20421,3503478,Yobe
20422,3503479,Yobe
20423,3503480,Yobe
20424,3504001,Yobe
20425,3504002,Yobe
20426,3504003,Yobe
20427,3504004,Yobe
20428,3504005,Yobe
20429,3504006,Yobe
20430,3504007,Yobe
20431,3504008,Yobe
20432,3504009,Yobe
20433,3504010,Yobe
20434,3504171,Yobe
20435,3504172,Yobe
20436,3504173,Yobe
20437,3504174,Yobe
20438,3504175,Yobe
20439,3504176,Yobe
20440,3504177,Yobe
20441,3504178,Yobe
20442,3504179,Yobe
20443,3504180,Yobe
20444,3504351,Yobe
20445,3504352,Yobe
20446,3504353,Yobe
20447,3504354,Yobe
20448,3504355,Yobe
20449,3504356,Yobe
20450,3504357,Yobe
20451,3504358,Yobe
20452,3504359,Yobe
20453,3504360,Yobe
20454,3504481,Yobe
20455,3504482,Yobe
20456,3504483,Yobe
20457,3504484,Yobe
20458,3504485,Yobe
20459,3504486,Yobe
20460,3504487,Yobe
20461,3504488,Yobe
20462,3504489,Yobe
20463,3504490,Yobe
20464,3504491,Yobe
20465,3504492,Yobe
20466,3504493,Yobe
20467,3504494,Yobe
20468,3504495,Yobe
20469,3504496,Yobe
20470,3504497,Yobe
20471,3504498,Yobe
20472,3504499,Yobe
20473,3504500,Yobe
20474,3505011,Yobe
20475,3505012,Yobe
20476,3505013,Yobe
20477,3505014,Yobe
20478,3505015,Yobe
20479,3505016,Yobe
20480,3505017,Yobe
20481,3505018,Yobe
20482,3505019,Yobe
20483,3505020,Yobe
20484,3505021,Yobe
20485,3505022,Yobe
20486,3505023,Yobe
20487,3505024,Yobe
20488,3505025,Yobe
20489,3505026,Yobe
20490,3505027,Yobe
20491,3505028,Yobe
20492,3505029,Yobe
20493,3505030,Yobe
20494,3505361,Yobe
20495,3505362,Yobe
20496,3505363,Yobe
20497,3505364,Yobe
20498,3505365,Yobe
20499,3505366,Yobe
20500,3505367,Yobe
20501,3505368,Yobe
20502,3505369,Yobe
20503,3505370,Yobe
20504,3505501,Yobe
20505,3505502,Yobe
20506,3505503,Yobe
20507,3505504,Yobe
20508,3505505,Yobe
20509,3505506,Yobe
20510,3505507,Yobe
20511,3505508,Yobe
20512,3505509,Yobe
20513,3505510,Yobe
20514,3506031,Yobe
20515,3506032,Yobe
20516,3506033,Yobe
20517,3506034,Yobe
20518,3506035,Yobe
20519,3506036,Yobe
20520,3506037,Yobe
20521,3506038,Yobe
20522,3506039,Yobe
20523,3506040,Yobe
20524,3506371,Yobe
20525,3506372,Yobe
20526,3506373,Yobe
20527,3506374,Yobe
20528,3506375,Yobe
20529,3506376,Yobe
20530,3506377,Yobe
20531,3506378,Yobe
20532,3506379,Yobe
20533,3506380,Yobe
20534,3506381,Yobe
20535,3506382,Yobe
20536,3506383,Yobe
20537,3506384,Yobe
20538,3506385,Yobe
20539,3506386,Yobe
20540,3506387,Yobe
20541,3506388,Yobe
20542,3506389,Yobe
20543,3506390,Yobe
20544,3507391,Yobe
20545,3507392,Yobe
20546,3507393,Yobe
20547,3507394,Yobe
20548,3507395,Yobe
20549,3507396,Yobe
20550,3507397,Yobe
20551,3507398,Yobe
20552,3507399,Yobe
20553,3507400,Yobe
20554,3507511,Yobe
20555,3507512,Yobe
20556,3507513,Yobe
20557,3507514,Yobe
20558,3507515,Yobe
20559,3507516,Yobe
20560,3507517,Yobe
20561,3507518,Yobe
20562,3507519,Yobe
20563,3507520,Yobe
20564,3508041,Yobe
20565,3508042,Yobe
20566,3508043,Yobe
20567,3508044,Yobe
20568,3508045,Yobe
20569,3508046,Yobe
20570,3508047,Yobe
20571,3508048,Yobe
20572,3508049,Yobe
20573,3508050,Yobe
20574,3508181,Yobe
20575,3508182,Yobe
20576,3508183,Yobe
20577,3508184,Yobe
20578,3508185,Yobe
20579,3508186,Yobe
20580,3508187,Yobe
20581,3508188,Yobe
20582,3508189,Yobe
20583,3508190,Yobe
20584,3508191,Yobe
20585,3508192,Yobe
20586,3508193,Yobe
20587,3508194,Yobe
20588,3508195,Yobe
20589,3508196,Yobe
20590,3508197,Yobe
20591,3508198,Yobe
20592,3508199,Yobe
20593,3508200,Yobe
20594,3508521,Yobe
20595,3508522,Yobe
20596,3508523,Yobe
20597,3508524,Yobe
20598,3508525,Yobe
20599,3508526,Yobe
20600,3508527,Yobe
20601,3508528,Yobe
20602,3508529,Yobe
20603,3508530,Yobe
20604,3508531,Yobe
20605,3508532,Yobe
20606,3508533,Yobe
20607,3508534,Yobe
20608,3508535,Yobe
20609,3508536,Yobe
20610,3508537,Yobe
20611,3508538,Yobe
20612,3508539,Yobe
20613,3508540,Yobe
20614,3509051,Yobe
20615,3509052,Yobe
20616,3509053,Yobe
20617,3509054,Yobe
20618,3509055,Yobe
20619,3509056,Yobe
20620,3509057,Yobe
20621,3509058,Yobe
20622,3509059,Yobe
20623,3509060,Yobe
20624,3509061,Yobe
20625,3509062,Yobe
20626,3509063,Yobe
20627,3509064,Yobe
20628,3509065,Yobe
20629,3509066,Yobe
20630,3509067,Yobe
20631,3509068,Yobe
20632,3509069,Yobe
20633,3509070,Yobe
20634,3509201,Yobe
20635,3509202,Yobe
20636,3509203,Yobe
20637,3509204,Yobe
20638,3509205,Yobe
20639,3509206,Yobe
20640,3509207,Yobe
20641,3509208,Yobe
20642,3509209,Yobe
20643,3509210,Yobe
20644,3509211,Yobe
20645,3509212,Yobe
20646,3509213,Yobe
20647,3509214,Yobe
20648,3509215,Yobe
20649,3509216,Yobe
20650,3509217,Yobe
20651,3509218,Yobe
20652,3509219,Yobe
20653,3509220,Yobe
20654,3509221,Yobe
20655,3509222,Yobe
20656,3509223,Yobe
20657,3509224,Yobe
20658,3509225,Yobe
20659,3509226,Yobe
20660,3509227,Yobe
20661,3509228,Yobe
20662,3509229,Yobe
20663,3509230,Yobe
20664,3509541,Yobe
20665,3509542,Yobe
20666,3509543,Yobe
20667,3509544,Yobe
20668,3509545,Yobe
20669,3509546,Yobe
20670,3509547,Yobe
20671,3509548,Yobe
20672,3509549,Yobe
20673,3509550,Yobe
20674,3510401,Yobe
20675,3510402,Yobe
20676,3510403,Yobe
20677,3510404,Yobe
20678,3510405,Yobe
20679,3510406,Yobe
20680,3510407,Yobe
20681,3510408,Yobe
20682,3510409,Yobe
20683,3510410,Yobe
20684,3510551,Yobe
